demo_name,eval_run,episode_num,success,steps_taken,violations,has_basket_step,has_items_step,has_checkout_step,final_position_x,final_position_y,timestamp
10B_Demonstration,1,28,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:14:44.065548
10B_Demonstration,1,29,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:14:47.274961
10B_Demonstration,1,30,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:14:50.163579
10B_Demonstration,1,31,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:14:52.943259
10B_Demonstration,1,32,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:14:55.889085
10B_Demonstration,1,33,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:14:58.859925
10B_Demonstration,1,34,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:01.912836
10B_Demonstration,1,35,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:05.112284
10B_Demonstration,1,36,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:08.161974
10B_Demonstration,1,37,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:11.141224
10B_Demonstration,1,38,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:14.452882
10B_Demonstration,1,39,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:17.436095
10B_Demonstration,1,40,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:20.321547
10B_Demonstration,1,41,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:23.352116
10B_Demonstration,1,42,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:26.522838
10B_Demonstration,1,43,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:29.634971
10B_Demonstration,1,44,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:32.753816
10B_Demonstration,1,45,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:35.986242
10B_Demonstration,1,46,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:39.044034
10B_Demonstration,1,47,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:42.175766
10B_Demonstration,1,48,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:45.345904
10B_Demonstration,1,49,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:48.840810
10B_Demonstration,1,50,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:51.962841
10B_Demonstration,1,51,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:55.195034
10B_Demonstration,1,52,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:15:58.542352
10B_Demonstration,1,53,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:01.875639
10B_Demonstration,1,54,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:05.582048
10B_Demonstration,1,55,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:08.863526
10B_Demonstration,1,56,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:12.068536
10B_Demonstration,1,57,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:15.287505
10B_Demonstration,1,58,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:18.672658
10B_Demonstration,1,59,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:21.939083
10B_Demonstration,1,60,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:25.412054
10B_Demonstration,1,61,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:28.850516
10B_Demonstration,1,62,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:32.130068
10B_Demonstration,1,63,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:35.691590
10B_Demonstration,1,64,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:39.098128
10B_Demonstration,1,65,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:42.533630
10B_Demonstration,1,66,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:45.981370
10B_Demonstration,1,67,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:49.810552
10B_Demonstration,1,68,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:53.261923
10B_Demonstration,1,69,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:16:57.533789
10B_Demonstration,1,70,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:00.956724
10B_Demonstration,1,71,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:04.378161
10B_Demonstration,1,72,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:07.782246
10B_Demonstration,1,73,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:11.321477
10B_Demonstration,1,74,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:14.854638
10B_Demonstration,1,75,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:18.344087
10B_Demonstration,1,76,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:22.245109
10B_Demonstration,1,77,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:25.816731
10B_Demonstration,1,78,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:29.470050
10B_Demonstration,1,79,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:34.063118
10B_Demonstration,1,80,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:39.284372
10B_Demonstration,1,81,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:44.327984
10B_Demonstration,1,82,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:48.671338
10B_Demonstration,1,83,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:53.886415
10B_Demonstration,1,84,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:17:58.427185
10B_Demonstration,1,85,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:03.811848
10B_Demonstration,1,86,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:08.398624
10B_Demonstration,1,87,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:13.415820
10B_Demonstration,1,88,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:18.791603
10B_Demonstration,1,89,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:26.067022
10B_Demonstration,1,90,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:31.692381
10B_Demonstration,1,91,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:37.705370
10B_Demonstration,1,92,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:43.332691
10B_Demonstration,1,93,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:48.668435
10B_Demonstration,1,94,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:53.997295
10B_Demonstration,1,95,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:18:58.696634
10B_Demonstration,1,96,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:19:05.709342
10B_Demonstration,1,97,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:19:10.370307
10B_Demonstration,1,98,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:19:15.616346
10B_Demonstration,1,99,False,1000,149,-1,-1,-1,2.25,7.110000000000111,2025-12-08 10:19:19.634791
10G_Demonstration,1,0,False,1000,0,30,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:24.379545
10G_Demonstration,1,1,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:28.337728
10G_Demonstration,1,2,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:32.527446
10G_Demonstration,1,3,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:36.427856
10G_Demonstration,1,4,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:40.052984
10G_Demonstration,1,5,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:43.826206
10G_Demonstration,1,6,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:48.123962
10G_Demonstration,1,7,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:52.138947
10G_Demonstration,1,8,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:55.852436
10G_Demonstration,1,9,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:19:59.611184
10G_Demonstration,1,10,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:03.964873
10G_Demonstration,1,11,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:07.585379
10G_Demonstration,1,12,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:11.322677
10G_Demonstration,1,13,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:15.154707
10G_Demonstration,1,14,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:18.788501
10G_Demonstration,1,15,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:22.692291
10G_Demonstration,1,16,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:26.535807
10G_Demonstration,1,17,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:30.302136
10G_Demonstration,1,18,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:34.676515
10G_Demonstration,1,19,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:38.462806
10G_Demonstration,1,20,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:42.052348
10G_Demonstration,1,21,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:45.771061
10G_Demonstration,1,22,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:49.832087
10G_Demonstration,1,23,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:53.755375
10G_Demonstration,1,24,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:20:57.602015
10G_Demonstration,1,25,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:01.501249
10G_Demonstration,1,26,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:05.835923
10G_Demonstration,1,27,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:09.495003
10G_Demonstration,1,28,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:13.273113
10G_Demonstration,1,29,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:17.180543
10G_Demonstration,1,30,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:20.919493
10G_Demonstration,1,31,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:24.631835
10G_Demonstration,1,32,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:28.254991
10G_Demonstration,1,33,False,1000,0,28,-1,-1,2.999999999999999,17.699999999999985,2025-12-08 10:21:32.087551
